m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,+,1.6096994069140178,1.7369791666666667,1.7369791666666667,39.80098612912503,39.80098612912503,417.0,0.0,0.0
1,+,1.6338328313055324,1.7630208333333335,1.7630208333333335,53.40374739910988,53.40374739910988,423.0,0.0,0.0
1,+,1.6579662556970467,1.7890625,1.7890625,86.76440210860768,86.76440210860768,424.0,0.0,0.0
1,+,1.6820996800885613,1.8151041666666667,1.8151041666666667,143.69702776699566,143.69702776699566,430.0,0.0,0.0
1,+,1.7062331044800758,1.8411458333333333,1.8411458333333333,180.22060747536668,180.22060747536668,439.0,0.0,0.0
1,+,1.7303665288715906,1.8671875000000002,1.8671875000000002,151.1494227884394,151.1494227884394,441.0,0.0,0.0
1,+,1.754499953263105,1.8932291666666667,1.8932291666666667,99.71174547486949,99.71174547486949,453.0,0.0,0.0
1,+,1.7786333776546193,1.9192708333333333,1.9192708333333333,63.95224092016069,63.95224092016069,453.0,0.0,0.0
1,+,1.802766802046134,1.9453125000000002,1.9453125000000002,39.450664420922934,39.450664420922934,463.0,0.0,0.0
1,+,1.8269002264376484,1.9713541666666667,1.9713541666666667,27.800205172479707,27.800205172479707,467.0,0.0,0.0
1,+,1.851033650829163,1.9973958333333335,1.9973958333333335,21.229002461282455,21.229002461282455,474.0,0.0,0.0
